UniprotID_1,UniprotID_2
P22748,P22748
P22830,P22830
P22891,Q9UK55
P22894,P22894
P22897,P22897
P22914,P22914
P23141,P23141
P23246,P23246
P23258,P23258
P23280,P23280
P23284,P23284
P23297,P23297
P23368,P23368
P23381,P23381
P23415,P23415
P23443,P23443
P23458,P23458
P23467,P23467
P23468,P23468
P23468,Q96PX8
P23470,P23470
P23471,P23471
P23471,Q12860
P23510,P43489
P23511,P25208
P23511,Q13952
P23526,P23526
P23634,P62158
P23677,P23677
P23677,P62158
P23771,P23771
P23921,P23921
P23946,P23946
P24043,P24043
P24071,P24071
P24158,P24158
P24394,P31785
P24394,P35225
P24394,P35568
P24394,P78552
P24588,Q08209
P24752,P24752
P24821,P24821
P24863,P49336
P24864,P24941
P24928,Q96P16
P24928,Q9GZU7
P24928,Q9H7E2
P24928,Q9UPN6
P24941,P24941
P24941,P46527
P24941,P61024
P24941,Q16667
P25054,P25054
P25054,P35222
P25054,Q07666
P25054,Q12959
P25054,Q9NR80
P25054,Q9ULH1
P25098,P62873
P25208,Q13952
P25311,P25311
P25325,P25325
P25440,P25440
P25445,P25445
P25445,P62158
P25490,Q05BQ5
P25685,P25685
P25774,P25774
P25791,P25791
P25791,Q86U70
P25815,P25815
P25815,Q15109
P25942,Q12933
P25942,Q13114
P25942,Q9Y4K3
P26010,P26010
P26038,P26038
P26045,P26045
P26045,P42566
P26045,P53778
P26196,P26196
P26196,Q96F86
P26196,Q9NRA8
P26358,P26358
P26358,Q93009
P26368,P26368
P26368,Q01081
P26368,Q15637
P26440,P26440
P26441,P26441
P26447,P26447
P26447,P35579
P26599,P26599
P26639,P26639
P26678,P26678
P26715,P26715
P26715,P29350
P26715,Q13241
P26718,P26718
P26718,Q29983
P26718,Q9BZM4
P26885,P26885
P26927,P26927
P26927,Q04912
P26998,P26998
P27037,P27037
P27144,P27144
P27338,P27338
P27348,P27348
P27352,P27352
P27361,P27361
P27448,P27448
P27487,P27487
P27540,P27540
P27540,Q16665
P27540,Q99814
P27635,P27635
P27694,P27694
P27695,P27695
P27707,P27707
P27797,P27797
P27815,P27815
P27930,Q9NPH3
P27986,P27986
P27986,P42336
P28067,P28068
P28161,P28161
P28347,P28347
P28347,P46937
P28472,P28472
P28482,P28482
P28482,P35236
P28482,P36507
P28482,Q15121
P28482,Q15418
P28482,Q9BUB5
P28676,P28676
P28698,P28698
P28702,P28702
P28702,Q13133
P28702,Q15596
P28827,P28827
P28845,P28845
P28907,P28907
P29016,P29016
P29016,P61769
P29033,P29033
P29034,P29034
P29074,P29074
P29083,P32780
P29218,P29218
P29274,P29274
P29317,P29317
P29317,P52803
P29320,P52803
P29322,P29322
P29323,P29323
P29350,P29350
P29353,P62993
P29372,P29372
P29373,P29373
P29401,P29401
P29459,P29460
P29460,P29460
P29460,Q9NPF7
P29466,P29466
P29474,P29474
P29474,P62158
P29475,P29475
P29508,P29508
P29590,P29590
P29590,P63165
P29597,P29597
P29965,P29965
P30038,P30038
P30040,P30040
P30041,P30041
P30044,P30044
P30046,P30046
P30050,P62495
P30086,P30086
P30101,P30101
P30153,P30153
P30153,P67775
P30260,P30260
P30260,Q8NEM0
P30260,Q96DE5
P30281,P30281
P30307,P53350
P30405,P30405
P30414,P30414
P30419,P30419
P30519,P30519
P30530,Q14393
P30533,Q07954
P30566,P30566
P30613,P30613
P30622,P68363
P30626,P30626
P30711,P30711
P30740,P30740
P30793,P30793
P30838,P30838
P30989,P30990
P30990,Q99523
P31025,P31025
P31151,P31151
P31321,P31321
P31327,P31327
P31350,P31350
P31371,P31371
P31415,P31415
P31431,P31431
P31483,P31483
P31749,P31749
P31749,P49841
P31751,P31751
P31751,P49841
P31785,P31785
P31785,P40933
P31785,P60568
P31937,P31937
P31941,P31941
P31946,P31946
P31947,P31947
P31947,P46937
P31947,Q6TGC4
P31947,Q9NPC2
P31948,P31948
P31949,P31949
P31997,P31997
P31997,P40199
P32019,P32019
P32298,P32298
P32320,P32320
P32322,P32322
P32455,P32455
P32780,Q01831
P32927,P32927
P32929,P32929
P33261,P33261
P33316,P33316
P33552,P33552
P33681,P33681
P33763,P33763
P33764,P33764
P33981,P33981
P34059,P34059
P34096,P34096
P34130,P34130
P34130,Q16620
P34897,P34897
P34913,P34913
P34998,P34998
P35030,P35030
P35052,P35052
P35080,P35080
P35221,P35221
P35222,P35222
P35222,Q9NQB0
P35222,Q9NSA3
P35222,Q9Y297
P35225,P78552
P35225,Q14627
P35226,Q99496
P35228,P35228
P35228,P62158
P35240,P35240
P35240,Q9NRM7
P35244,P35244
P35247,P35247
P35269,Q9Y5B0
P35270,P35270
P35398,P35398
P35398,P48552
P35475,P35475
P35520,P35520
P35555,P35555
P35558,P35558
P35568,P35568
P35609,P35609
P35613,P35613
P35625,P78536
P35637,Q92973
P35658,Q9UMR2
P35680,P35680
P35790,P35790
P35916,P49767
P35968,P35968
P35968,P49767
P36222,P36222
P36383,Q07157
P36404,Q9Y2Y0
P36507,P36507
P36639,P36639
P36873,P36873
P36888,P36888
P36894,P43026
P36897,P36897
P36897,P37173
P36941,Q13114
P36952,P36952
P36956,P36956
P36959,P36959
P36980,P36980
P37088,P46934
P37108,P49458
P37231,P37231
P37231,Q15596
P37231,Q15788
P37231,Q92793
P37231,Q9UBK2
P37268,P37268
P37837,P37837
P37840,P62158
P38398,P38398
P38398,Q6PJG6
P38398,Q6UWZ7
P38398,Q8WXE1
P38398,Q99728
P38398,Q9BX63
P38646,P38646
P38919,P38919
P38919,P61326
P38919,Q9HCG8
P38919,Q9Y5S9
P38935,P38935
P38936,P38936
P39059,P39059
P39060,P39060
P39086,P39086
P39687,P39687
P39748,P39748
P39900,P39900
P40189,P40189
P40199,P40199
P40225,P40225
P40259,P40259
P40261,P40261
P40337,Q13617
P40337,Q15369
P40337,Q15370
P40337,Q16665
P40394,P40394
P40616,P53365
P40692,P40692
P40818,P40818
P40855,P40855
P40855,P56589
P40926,P40926
P40933,P40933
P40933,Q13261
P41181,P41181
P41182,P41182
P41182,Q9Y618
P41208,P41208
P41208,Q01831
P41212,P41212
P41222,P41222
P41235,P41235
P41235,Q15788
P41240,P41240
P41271,P41271
P41279,P41279
P41587,P41587
P41594,P41594
P41743,P41743
P41743,Q9NPB6
P42081,P42081
P42126,P42126
P42224,P42224
P42226,P42226
P42262,P42262
P42330,P42330
P42336,P42336
P42345,P42345
P42345,P62942
P42345,Q02790
P42345,Q13451
P42345,Q9BVC4
P42566,P63010
P42566,Q8WXE9
P42568,P42568
P42568,P84243
P42568,Q8TEK3
P42574,P42574
P42575,P42575
P42658,P42658
P42684,P42684
P42765,P42765
P42768,P60953
P42771,Q00534
P42773,P42773
P42830,P42830
P42858,P42858
P43026,P43026
P43146,Q9HD67
P43235,P43235
P43246,P52701
P43250,P43250
P43378,P43378
P43405,P43405
P43489,P43489
P43490,P43490
P43627,P43627
P43627,P52292
P43629,P61769
P45381,P45381
P45452,P45452
P45954,P45954
P45973,P45973
P45974,P45974
P45983,P45983
P45983,Q12968
P45983,Q9UQF2
P45984,P45984
P45985,P45985
P46013,Q9BYG3
P46060,P61956
P46060,P63165
P46060,P63279
P46060,Q9P0U3
P46063,P46063
P46100,P46100
P46100,P68431
P46100,P84243
P46109,P46109
P46379,P46379
P46527,P61024
P46527,Q13309
P46531,P46531
P46531,Q06330
P46531,Q92585
P46776,Q8IUF8
P46934,P46934
P46934,Q96B67
P46937,Q15797
P46939,P46939
P46940,P46940
P46976,P46976
P47224,P47224
P47736,P47736
P47736,P61224
P47897,P54136
P47897,Q12904
P47929,P47929
P47989,P47989
P47992,P47992
P48059,Q13418
P48061,P48061
P48061,P61073
P48163,P48163
P48357,P48357
P48382,P48382
P48426,P48426
P48443,P48443
P48551,P48551
P48552,P48552
P48552,P51449
P48552,P62508
P48728,P48728
P48730,P48730
P48735,P48735
P48740,P48740
P48788,P63316
P49023,Q05397
P49023,Q9BUL8
P49023,Q9BX66
P49023,Q9NVD7
P49116,P49116
P49137,P49137
P49137,Q16539
P49257,P49257
P49257,Q8NI22
P49327,P49327
P49327,Q9NRN7
P49354,P49356
P49366,P49366
P49407,P63010
P49418,P49418
P49419,P49419
P49427,P49427
P49450,P62805
P49450,Q8NCD3
P49450,Q9BV86
P49588,P49588
P49591,P49591
P49638,P49638
P49642,P49642
P49642,P49643
P49643,P49643
P49674,P49674
P49675,P49675
P49736,P62805
P49736,P84243
P49736,Q71DI3
P49736,Q9NVP2
P49747,P49747
P49753,P49753
P49756,P49756
P49760,P49760
P49761,P49761
P49763,P49763
P49765,P49765
P49768,Q92542
P49768,Q96BI3
P49768,Q9NZ42
P49771,P49771
P49773,P49773
P49792,P49792
P49792,P61956
P49792,P62826
P49792,P63165
P49792,P63279
P49796,P49796
P49802,P49802
P49841,P49841
P49841,Q92837
P49862,P49862
P49888,P49888
P49902,P49902
P49903,P49903
P49913,P49913
P49915,P49915
P49916,P49916
P49917,P49917
P49917,Q13426
P49917,Q96SD1
P49959,P49959
P50053,P50053
P50120,P50120
P50135,P50135
P50225,P50225
P50281,P50281
P50479,P50479
P50542,P50542
P50549,P50549
P50583,P50583
P50591,P50591
P50613,P50613
P50616,P50616
P50616,Q9UIV1
P50851,P50851
P50895,P50895
P50897,P50897
P51149,P51149
P51149,Q96NA2
P51151,P51151
P51449,P51449
P51449,Q15596
P51452,P51452
P51460,P51460
P51532,P51532
P51570,P51570
P51572,P51572
P51580,P51580
P51587,Q06609
P51587,Q86YC2
P51610,P51610
P51648,P51648
P51665,P51665
P51668,P51668
P51688,P51688
P51693,P51693
P51784,P51784
P51787,P51787
P51787,P62158
P51800,P51800
P51812,P51812
P51813,P51813
P51857,P51857
P51858,P51858
P51965,Q93009
P52179,P52179
P52272,Q92973
P52292,P52292
P52292,P52298
P52292,Q09161
P52292,Q14974
P52292,Q7Z7C8
P52294,P52294
P52294,Q9UKX7
P52298,Q09161
P52333,P52333
P52564,P52564
P52564,Q16539
P52565,P52565
P52565,P61586
P52565,P63000
P52655,P52655
P52655,P52657
P52732,P52732
P52735,Q8WWN8
P52788,P52788
P52789,P52789
P52790,P52790
P52799,P54764
P52803,P54764
P52895,P52895
P52948,P52948
P52948,P78406
P52952,Q99593
P53004,P53004
P53041,P53041
P53350,P53350
P53355,P53355
P53355,P62158
P53365,P53365
P53365,P63000
P53396,P53396
P53602,P53602
P53634,P53634
P53667,P53667
P53671,P53671
P53674,P53674
P53778,P53778
P53779,P53779
P53779,Q9UQF2
P53990,Q6PHR2
P53990,Q8N0X7
P53990,Q9NP79
P53992,P53992
P53999,P53999
P54098,Q9UHN1
P54132,P54132
P54136,P54136
P54136,Q12904
P54198,Q9Y294
P54253,P54253
P54253,Q96RK0
P54274,Q9BSI4
P54274,Q9UKT5
P54278,P54278
P54317,P54317
P54577,P54577
P54578,P54578
P54619,Q13131
P54652,P54652
P54687,P54687
P54725,P55036
P54727,P55036
P54753,P54753
P54760,P54760
P54764,P54764
P54764,Q15768
P54868,P54868
P55040,P55040
P55042,P55042
P55055,P55055
P55055,Q15596
P55055,Q15788
P55064,P55064
P55072,P55072
P55072,Q9UKV5
P55072,Q9UNN5
P55197,P55197
P55201,P55201
P55201,P62805
P55201,Q71DI3
P55210,P55210
P55210,P98170
P55211,P55211
P55211,P98170
P55211,Q13490
P55212,P55212
P55263,P55263
P55265,P55265
P55273,Q00534
P55769,P55769
P55769,Q8WWY3
P55774,P55774
P55789,P55789
P55809,P55809
P55854,P55854
P55899,P55899
P55899,P61769
P55957,Q07812
P55957,Q07817
P55957,Q07820
P55957,Q16611
P55957,Q92843
P56178,P56178
P56199,P56199
P56470,P56470
P56524,P56524
P56524,P61981
P56524,Q9H9E1
P56696,P62158
P56817,P56817
P56817,Q9UJY5
P56945,P56945
P56945,Q8N5H7
P56962,Q9BV40
P57105,P57105
P57735,Q7L804
P57740,Q8WUM0
P57771,P57771
P57789,P57789
P58004,P58004
P58340,P62258
P58753,P58753
P59665,P59665
P59666,P59666
P59768,P62873
P60022,P60022
P60033,P60033
P60174,P60174
P60484,P60484
P60484,Q6P0Q8
P60508,P60508
P60520,P60520
P60568,P60568
P60604,P60604
P60604,Q9UKV5
P60709,P60709
P60763,P60763
P60763,Q13153
P60842,P60842
P60880,P60880
P60880,P63027
P60891,P60891
P60896,Q5JVF3
P60903,P60903
P60903,Q09666
P60953,P60953
P60953,Q07912
P60953,Q07960
P60953,Q15811
P60953,Q96PY5
P60953,Q9BZ29
P60953,Q9UQB8
P61006,P61006
P61011,P61011
P61018,P61018
P61019,P61019
P61020,P61020
P61024,P61024
P61024,Q13309
P61073,P61073
P61077,P61077
P61077,Q99496
P61081,Q15843
P61081,Q8TBC4
P61086,P61086
P61086,P63279
P61088,P61088
P61088,Q15819
P61088,Q9Y4K3
P61106,Q6WKZ4
P61244,P61244
P61244,Q05195
P61326,P61326
P61326,Q9Y5S9
P61328,Q14524
P61586,P61586
P61586,Q07960
P61586,Q12802
P61586,Q13464
P61586,Q16512
P61586,Q7Z628
P61586,Q9NQW6
P61586,Q9P2F6
P61587,P63104
P61587,Q13464
P61626,P61626
P61769,P61769
P61769,Q30201
P61769,Q8N423
P61769,Q8NHL6
P61769,Q95460
P61769,Q9MYI6
P61812,P61812
P61956,P63279
P61956,Q13569
P61956,Q6VMQ6
P61956,Q96RL1
P61956,Q9BSK3
P61956,Q9HC62
P61956,Q9P0U3
P61964,P61964
P61964,P68431
P61964,Q03164
P61964,Q15291
P61964,Q7Z3B3
P61964,Q8NEZ4
P61964,Q9H9L4
P61964,Q9UMN6
P61964,Q9UPS6
P61970,P61970
P61978,P61978
P61981,P61981
P62068,Q8TAF3
P62070,P62070
P62136,P62136
P62158,P62158
P62158,Q05586
P62158,Q08209
P62158,Q13557
P62158,Q13698
P62158,Q13936
P62158,Q14524
P62158,Q15746
P62158,Q92913
P62158,Q9H095
P62158,Q9H1R3
P62158,Q9UIK4
P62166,P62166
P62256,P62256
P62314,P62316
P62330,P62330
P62491,P62491
P62491,Q7L804
P62491,Q96QF0
P62491,Q9UBF8
P62491,Q9ULV0
P62508,P62508
P62508,Q15788
P62805,P84243
P62805,Q12830
P62805,Q12888
P62805,Q16576
P62805,Q6PL18
P62805,Q71DI3
P62805,Q8NCD3
P62805,Q92784
P62805,Q92793
P62805,Q9H8M2
P62805,Q9NQR1
P62805,Q9NVP2
P62805,Q9UER7
P62826,P62826
P62826,Q14974
P62826,Q92973
P62826,Q9Y5L0
P62837,P62837
P62837,Q6ZSG1
P62837,Q96BH1
P62837,Q9H0F5
P62877,Q13616
P62877,Q13619
P62877,Q86VP6
P62877,Q93034
P62913,Q00987
P62917,Q9H6W3
P62937,P62937
P62937,P63098
P62937,Q08209
P62942,P62942
P62942,Q04771
P62979,P62979
P62979,Q9UNA4
P62987,P62987
P62987,Q13137
P62987,Q6NZ36
P62993,P62993
P62993,Q9UQC2
P63000,P63000
P63000,Q00722
P63000,Q16512
P63000,Q8TCU6
P63000,Q92608
P63010,P63010
P63010,Q5SW96
P63096,P63096
P63096,Q08116
P63098,Q08209
P63104,P63104
P63104,P68431
P63146,Q9NS91
P63165,P63165
P63165,P63279
P63165,Q13569
P63165,Q9BSK3
P63165,Q9HC62
P63165,Q9P0U3
P63165,Q9UBE0
P63165,Q9UBT2
P63165,Q9UER7
P63167,P63167
P63208,P63208
P63208,Q13309
P63208,Q13616
P63208,Q969H0
P63208,Q9H4M3
P63208,Q9UKT5
P63208,Q9UKT7
P63208,Q9Y297
P63241,P63241
P63244,P63244
P63279,P63279
P63279,Q9UBT2
P63279,Q9Y3V2
P63316,P63316
P67775,P78318
P67775,Q13362
P67775,Q15257
P67775,Q5FBB7
P67775,Q9UIC8
P67775,Q9Y570
P67870,P67870
P67870,P68400
P68036,Q05086
P68106,P68106
P68106,Q04771
P68400,P68400
P68431,Q03164
P68431,Q12830
P68431,Q14839
P68431,Q504Y3
P68431,Q5T6S3
P68431,Q6B0I6
P68431,Q8N6T7
P68431,Q8NB78
P68431,Q92784
P68431,Q92794
P68431,Q96T88
P68431,Q9BTC0
P68431,Q9H9B1
P68431,Q9NXA8
P68431,Q9UPN9
P68871,P68871
P68871,P69905
P69891,P69891
P69892,P69905
P69905,P69905
P69905,Q9NZD4
P78310,P78310
P78317,P78317
P78324,P78324
P78324,Q08722
P78325,P78325
P78330,P78330
P78344,P78344
P78352,P78352
P78356,P78356
P78368,P78368
P78380,P78380
P78417,P78417
P78423,P78423
P78504,P78504
P78536,P78536
P78540,P78540
P78556,P78556
P78563,P78563
P80098,P80098
P80188,P80188
P80192,P80192
P80362,P80362
P80511,P80511
P81274,Q14CM0
P81605,P81605
P82279,Q8N3R9
P82980,P82980
P83110,P83110
P83876,P83876
P83916,P83916
P83916,Q7Z589
P84022,P84022
P84022,Q13485
P84022,Q96PU5
P84077,P84077
P84077,Q10567
P84090,P84090
P84243,Q14149
P84243,Q49A26
P84243,Q8IZD2
P84243,Q8NB78
P84243,Q96T88
P84243,Q9BZ95
P84243,Q9NVP2
P84243,Q9UER7
P98066,P98066
P98073,P98073
P98170,P98170
P98170,Q15750
P98170,Q9NR28
P99999,P99999
Q00059,Q00059
Q00169,Q00169
Q00532,Q00532
Q00534,Q00534
Q00535,Q00535
Q00535,Q15078
Q00604,Q00604
Q00604,Q9ULV1
Q00653,Q00653
Q00796,Q00796
Q00987,Q00987
Q00987,Q93009
Q01064,Q01064
Q01082,Q01082
Q01094,Q14186
Q01105,Q01105
Q01196,Q01196
Q01196,Q13951
Q01469,Q01469
Q01518,Q01518
Q01523,Q01523
Q01524,Q01524
Q01543,Q01543
Q01581,Q01581
Q01658,Q14919
Q01780,Q01780
Q01813,Q01813
Q01826,Q01826
Q01831,Q01831
Q01968,Q8N4B1
Q01970,Q01970
Q01974,Q01974
Q02078,Q02078
Q02080,Q02080
Q02080,Q9Y6J0
Q02108,Q02153
Q02153,Q02153
Q02224,Q02224
Q02363,Q02363
Q02410,Q02410
Q02535,Q02535
Q02643,Q02643
Q02750,Q02750
Q02763,Q02763
Q02763,Q15389
Q02779,Q02779
Q02790,Q02790
Q02880,Q02880
Q03154,Q03154
Q03164,Q03164
Q03164,Q92793
Q03181,Q03181
Q03426,Q03426
Q03591,Q03591
Q03933,Q03933
Q04206,Q8TBK2
Q04446,Q04446
Q04609,Q04609
Q04637,Q04637
Q04721,Q04721
Q04724,Q04724
Q04756,Q04756
Q04759,Q04759
Q04760,Q04760
Q04771,Q04771
Q04828,Q04828
Q04837,Q04837
Q04912,Q04912
Q04917,Q04917
Q05086,Q05086
Q05193,Q05193
Q05195,Q05195
Q05397,Q05397
Q05823,Q05823
Q05BQ5,Q05BQ5
Q06124,Q06124
Q06124,Q13480
Q06187,Q06187
Q06190,Q06190
Q06210,Q06210
Q06330,Q92585
Q06418,Q06418
Q06455,Q06455
Q06455,Q99081
Q06455,Q9Y618
Q06520,Q06520
Q06787,Q06787
Q06830,Q06830
Q06830,Q9BYN0
Q07021,Q07021
Q07108,Q07108
Q07157,Q07157
Q07157,Q9Y624
Q07343,Q07343
Q07654,Q07654
Q07666,Q07666
Q07812,Q07812
Q07812,Q07817
Q07812,Q07820
Q07817,Q07817
Q07817,Q14457
Q07817,Q16611
Q07817,Q92934
Q07817,Q9BXH1
Q07820,Q07820
Q07820,Q9H2K2
Q07866,Q07866
Q07869,Q07869
Q07869,Q15788
Q07869,Q86YN6
Q07889,Q07889
Q07912,Q07912
Q07955,Q96SB4
Q07955,Q9Y5L0
Q08043,Q08043
Q08050,Q08050
Q08116,Q08116
Q08188,Q08188
Q08209,Q08209
Q08211,Q08211
Q08257,Q08257
Q08334,Q08334
Q08345,Q08345
Q08379,Q9BQQ3
Q08499,Q08499
Q08722,Q08722
Q08881,Q08881
Q08AE8,Q08AE8
Q08AE8,Q9NZ56
Q08AH3,Q08AH3
Q09013,Q09013
Q09028,Q09028
Q09028,Q13330
Q09028,Q8IWS0
Q09028,Q8IX07
Q09161,Q09161
Q09472,Q09472
Q09472,Q16665
Q09472,Q99967
Q09666,Q09666
Q0JRZ9,Q0JRZ9
Q0ZCI9,Q6PIL8
Q10471,Q10471
Q10567,Q96PC3
Q10588,Q10588
Q10589,Q10589
Q12756,Q12756
Q12778,Q12778
Q12802,Q12802
Q12830,Q12830
Q12834,Q12834
Q12849,Q12849
Q12866,Q12866
Q12874,Q15459
Q12884,Q12884
Q12888,Q12888
Q12904,Q12904
Q12906,Q12906
Q12923,Q8TEU7
Q12931,Q12931
Q12933,Q12933
Q12933,Q13077
Q12933,Q13489
Q12933,Q15628
Q12955,Q12955
Q12959,Q12959
Q12962,Q7Z7C8
Q12962,Q8WTS6
Q12967,Q12967
Q12983,Q12983
Q13002,Q13002
Q13009,Q13009
Q13011,Q13011
Q13033,Q13033
Q13043,Q13043
Q13043,Q8WWW0
Q13077,Q13489
Q13085,Q13085
Q13093,Q13093
Q13105,Q13105
Q13114,Q92844
Q13126,Q13126
Q13131,Q13131
Q13133,Q13133
Q13133,Q15596
Q13133,Q15788
Q13137,Q9BXW4
Q13148,Q13148
Q13153,Q13153
Q13153,Q14155
Q13155,Q15046
Q13162,Q13162
Q13163,Q13163
Q13163,Q13164
Q13163,Q96HN9
Q13163,Q9Y2U5
Q13164,Q13164
Q13185,Q13185
Q13188,Q13188
Q13191,Q13191
Q13191,Q96B97
Q13191,Q9Y5K6
Q13202,Q13202
Q13216,Q16531
Q13217,Q13217
Q13227,Q9Y618
Q13232,Q13232
Q13237,Q13237
Q13255,Q13255
Q13257,Q13257
Q13257,Q15013
Q13261,Q13261
Q13263,Q13263
Q13283,Q13283
Q13285,Q15596
Q13285,Q9UBK2
Q13309,Q13309
Q13309,Q13616
Q13322,Q13322
Q13330,Q13547
Q13356,Q13356
Q13362,Q5FBB7
Q13370,Q13370
Q13395,Q13395
Q13418,Q7Z4I7
Q13418,Q9NVD7
Q13423,Q13423
Q13425,Q13425
Q13426,Q13426
Q13438,Q13438
Q13451,Q13451
Q13454,Q13454
Q13454,Q96SW2
Q13454,Q9NZN1
Q13459,Q13459
Q13464,Q13464
Q13469,Q13469
Q13472,Q9H9A7
Q13477,Q13477
Q13478,Q14116
Q13485,Q13485
Q13485,Q15796
Q13489,Q13489
Q13490,Q13490
Q13490,Q9NR28
Q13501,Q13501
Q13523,Q13523
Q13526,Q13526
Q13526,Q15796
Q13526,Q9BZB8
Q13546,Q13546
Q13554,Q13554
Q13557,Q13557
Q13564,Q15843
Q13564,Q8TBC4
Q13569,Q13569
Q13572,Q13572
Q13576,Q13576
Q13586,Q13586
Q13586,Q96D31
Q13596,Q13596
Q13614,Q13614
Q13616,Q13616
Q13616,Q86VP6
Q13617,Q15369
Q13618,Q9NVR0
Q13618,Q9UH77
Q13619,Q16531
Q13620,Q13620
Q13627,Q13627
Q13627,Q5IJ48
Q13630,Q13630
Q13641,Q13641
Q13794,Q16548
Q13813,Q13813
Q13822,Q13822
Q13838,Q13838
Q13867,Q13867
Q13873,Q13873
Q13907,Q13907
Q13938,Q13938
Q13951,Q13951
Q13976,Q13976
Q14004,Q14004
Q14008,Q14008
Q14012,Q14012
Q14019,Q14019
Q14020,Q14020
Q14061,Q8N4Q1
Q14103,Q92973
Q14108,Q14108
Q14116,Q14116
Q14141,Q15019
Q14141,Q16181
Q14145,Q14145
Q14145,Q16236
Q14149,Q14149
Q14160,Q14160
Q14185,Q14185
Q14188,Q16254
Q14194,Q14194
Q14195,Q14195
Q14203,Q14203
Q14203,Q15691
Q14203,Q9UPY8
Q14241,Q14241
Q14258,Q14258
Q14289,Q14289
Q14315,Q14315
Q14315,Q8WUP2
Q14353,Q14353
Q14376,Q14376
Q14397,Q14397
Q14416,Q14416
Q14444,Q14444
Q14449,Q14449
Q14451,Q14451
Q14469,Q14469
Q14493,Q8IV48
Q14498,Q14498
Q14498,Q92973
Q14524,Q92913
Q14527,Q14527
Q14565,Q14565
Q14566,Q9H211
Q14596,Q14596
Q14596,Q9H0R8
Q14623,Q14623
Q14623,Q4KMG0
Q14623,Q9BWV1
Q14627,Q14627
Q14653,Q14653
Q14671,Q14671
Q14676,Q14676
Q14677,Q14677
Q14677,Q9UEU0
Q14680,Q14680
Q14749,Q14749
Q14781,Q14781
Q14790,Q14790
Q14832,Q14832
Q14894,Q14894
Q14914,Q14914
Q14974,Q14974
Q14995,Q14995
Q15013,Q15013
Q15019,Q15019
Q15027,Q15027
Q15036,Q15036
Q15046,Q15046
Q15059,Q15059
Q15075,Q15075
Q15080,Q15080
Q15084,Q15084
Q15109,Q15109
Q15109,Q99584
Q15116,Q9NZQ7
Q15149,Q15149
Q15185,Q15185
Q15223,Q15223
Q15233,Q8WXF1
Q15257,Q15257
Q15276,Q15276
Q15276,Q9NZ52
Q15276,Q9UJ41
Q15276,Q9UJY5
Q15286,Q6P3S1
Q15291,Q9UBL3
Q15303,Q15303
Q15326,Q15326
Q15365,Q15365
Q15366,Q15366
Q15369,Q15370
Q15369,Q16665
Q15369,Q8WXH5
Q15370,Q8WXH5
Q15375,Q15375
Q15382,Q15382
Q15389,Q15389
Q15397,Q15397
Q15418,Q15418
Q15438,Q15438
Q15465,Q15465
Q15465,Q96QV1
Q15485,Q15485
Q15493,Q15493
Q15543,Q15544
Q15554,Q15554
Q15554,Q8IY92
Q15554,Q9BSI4
Q15562,Q15562
Q15582,Q15582
Q15596,Q15596
Q15596,Q96RI1
Q15631,Q15631
Q15631,Q99598
Q15633,Q15633
Q15633,Q9UPY3
Q15637,Q15637
Q15652,Q15652
Q15661,Q15661
Q15691,Q15691
Q15691,Q9UPY8
Q15697,Q15697
Q15700,Q15700
Q15717,Q15717
Q15750,Q15750
Q15751,Q15751
Q15759,Q15759
Q15788,Q92731
Q15788,Q96RI1
Q15796,Q15796
Q15797,Q15797
Q15797,Q9HCE7
Q15811,Q15811
Q15813,Q15813
Q15828,Q15828
Q15828,Q99538
Q15843,Q15843
Q15843,Q8TBC4
Q15843,Q96LD8
Q15907,Q15907
Q16181,Q16181
Q16186,Q9Y5K5
Q16222,Q16222
Q16281,Q16281
Q16288,Q16288
Q16514,Q16514
Q16531,Q16531
Q16531,Q58WW2
Q16531,Q5T6F0
Q16531,Q5TAQ9
Q16531,Q8N5D0
Q16531,Q8WV16
Q16531,Q92466
Q16531,Q96JK2
Q16531,Q96SW2
Q16539,Q16539
Q16548,Q16611
Q16552,Q16552
Q16555,Q16555
Q16576,Q16576
Q16595,Q16595
Q16611,Q16611
Q16620,Q8WU20
Q16627,Q16627
Q16647,Q16647
Q16651,Q16651
Q16654,Q16654
Q16658,Q16658
Q16659,Q16659
Q16665,Q9GZT9
Q16665,Q9NWT6
Q16666,Q16666
Q16690,Q16690
Q16695,Q96T88
Q16696,Q16696
Q16698,Q16698
Q16763,Q16763
Q16769,Q16769
Q16772,Q16772
Q16773,Q16773
Q16775,Q16775
Q16790,Q16790
Q16820,Q16820
Q16827,Q16827
Q16829,Q16829
Q16831,Q16831
Q16836,Q16836
Q16849,Q16849
Q16850,Q16850
Q16851,Q16851
Q16853,Q16853
Q16874,Q16874
Q16881,Q16881
Q17R31,Q17R31
Q29980,Q29980
Q2KHR2,Q2KHR2
Q2KHR2,Q9H9E1
Q2M2I8,Q2M2I8
Q2MKA7,Q9BXB1
Q2TAK8,Q2TAK8
Q30201,Q30201
Q32MZ4,Q32MZ4
Q3ZCW2,Q3ZCW2
Q460N3,Q460N3
Q460N5,Q460N5
Q495A1,Q495A1
Q495M9,Q9Y6N9
Q49A26,Q49A26
Q49A26,Q8NB78
Q49AH0,Q49AH0
Q4FZB7,Q4FZB7
Q4G0J3,Q4G0J3
Q4KMG0,Q4KMG0
Q504Y3,Q504Y3
Q53EL6,Q53EL6
Q53EZ4,Q53EZ4
Q53EZ4,Q8WUM4
Q53FA7,Q53FA7
