UniprotID_1,UniprotID_2
P24941,P78396
P25024,P42830
P25054,Q12923
P25067,P27658
P25205,Q14566
P25208,Q14919
P25208,Q9NR33
P25440,P62805
P25445,Q53ZZ1
P25490,Q9UNY5
P25786,P25787
P25786,P40306
P25786,P60900
P25788,P25788
P25788,P25789
P25788,P28074
P25800,Q86U70
P25940,Q59EE7
P25942,Q13077
P25963,P25963
P25963,Q9Y6K9
P26374,P62820
P26447,Q53GA5
P26678,Q7Z675
P26718,Q8TD07
P27037,P37023
P27348,P56524
P27348,P62258
P27348,V9HW98
P27361,P35236
P27361,P36507
P27361,P49137
P27361,P51812
P27361,Q15121
P27361,Q15418
P27361,Q16539
P27361,Q9UK32
P27482,Q9HD67
P27540,Q14190
P27694,Q13156
P27986,P29350
P27986,P42338
P27986,P42684
P27986,P46108
P27986,P62993
P27986,Q15811
P27986,Q59FK4
P28062,P28065
P28065,Q99436
P28065,X5CMJ9
P28074,Q99436
P28356,P31274
P28356,Q9HBU1
P28360,P28360
P28482,P51812
P28482,P58546
P28482,Q15256
P28482,Q16539
P28482,Q69YG1
P28482,Q9BY84
P28676,P30626
P28702,P37231
P28702,P43354
P28702,P48552
P28702,P49116
P28702,P55055
P28702,Q03181
P28702,Q15788
P28908,Q13077
P28908,Q13114
P29317,P52798
P29323,Q658W2
P29350,P43403
P29350,P43405
P29350,P62993
P29350,Q59FK4
P29353,P41240
P29353,P43403
P29353,P43405
P29353,Q92835
P29475,P78352
P29475,Q13424
P29475,Q15700
P29590,P55854
P29590,P61956
P29597,Q59F04
P30047,P30793
P30048,P30048
P30048,Q13162
P30048,V9HW63
P30153,Q06190
P30153,Q15172
P30154,P63151
P30154,P67775
P30154,Q14738
P30154,Q16537
P30279,P46527
P30279,Q00535
P30281,P46527
P30281,Q00534
P30301,P62158
P30305,P30512
P30307,Q9H4B4
P30512,P30512
P30512,P33241
P30512,P35222
P30512,P43355
P30512,P43357
P30512,P43358
P30512,P43630
P30512,P60201
P30512,P61769
P30512,P78358
P30512,Q01433
P30512,Q16655
P30512,Q6PJ56
P30512,Q86UW6
P30512,Q8NHL6
P30512,Q8WVV4
P30512,Q92619
P30512,Q92959
P30512,Q9BZL6
P30512,Q9Y4H2
P30530,P30530
P30533,P98155
P30533,Q59FG2
P30533,Q92673
P30622,Q15691
P30622,Q8N3C7
P31152,Q8IW41
P31249,Q9H161
P31260,Q04741
P31274,Q9GZZ0
P31276,Q9BQY4
P31749,Q05513
P31749,Q13188
P31749,Q16539
P31942,P31942
P31946,P46937
P31946,P62258
P32119,Q13162
P32121,Q00610
P32241,Q31612
P32856,Q53GF4
P33260,Q31612
P33402,Q02153
P33991,P33991
P33991,P33993
P33991,Q14566
P33993,P33993
P33993,Q14566
P34741,P34741
P34896,P34896
P35080,P50552
P35080,P63261
P35221,P35222
P35222,Q59EA3
P35222,Q9HCS4
P35222,Q9UII7
P35222,Q9UJU2
P35226,Q06587
P35227,Q06587
P35227,Q99496
P35236,Q16539
P35240,Q9Y4B6
P35249,P35250
P35249,P40937
P35249,P40938
P35249,Q59GW7
P35250,P40937
P35346,P35346
P35354,P35354
P35398,Q15788
P35442,P35442
P35555,P35556
P35555,Q9Y3V7
P35557,Q14397
P35606,P53621
P35609,Q08043
P35711,P35711
P35869,P35869
P35900,P35900
P35900,Q6A162
P35900,Q6KB66
P35900,V9HWE1
P35908,Q15323
P35908,Q6A162
P35916,P35968
P36383,Q6MZU1
P36404,Q13432
P36405,Q13432
P36406,P36406
P36406,Q9UJY4
P36575,Q00610
P36873,Q12972
P36896,P62942
P36897,P68106
P36897,Q04771
P36897,Q13153
P36897,Q13873
P36897,Q96GD4
P36941,Q12933
P37023,P37173
P37088,Q96PU5
P37173,P37173
P37198,Q7Z3B4
P37231,P48552
P37231,Q5STP9
P37231,Q9Y5X4
P37231,Q9Y618
P38159,Q96A72
P38919,Q53EL6
P38936,P78396
P38936,Q00534
P39905,P56159
P40123,P40123
P40306,P49720
P40424,P55347
P40425,P49639
P40425,P55347
P40692,P54278
P40763,P40763
P40763,P42224
P40818,Q9UK80
P41182,Q8N143
P41217,Q8TD46
P41219,V9HWE1
P41229,P41229
P41235,P48552
P41235,Q15466
P41743,Q13501
P41743,Q9BYG4
P41743,Q9BYG5
P42224,Q09472
P42226,Q15788
P42229,P42229
P42336,Q92569
P42574,P42575
P42574,P49662
P42574,P55211
P42574,P55212
P42574,Q13490
P42574,Q14790
P42574,Q92851
P42575,Q14790
P42680,Q06187
P42684,P46108
P42684,P62993
P42684,Q02779
P42684,Q15303
P42771,P42771
P42772,Q00534
P43034,P43034
P43034,P68402
P43403,P43403
P43405,Q06187
P43405,Q13191
P43405,Q15303
P43405,Q658W2
P43489,Q13077
P43626,Q29963
P43627,Q29963
P43628,Q29963
P43629,Q31612
P43686,P62195
P45378,P48788
P45381,Q96HD9
P45983,Q9Y6W6
P45984,Q12968
P45984,Q9UQF2
P45985,Q99683
P45985,Q9Y2U5
P45985,Q9Y6R4
P46108,P62993
P46108,Q13625
P46109,Q59FK4
P46379,Q9NRR5
P46439,P46439
P46459,P54920
P46527,P78396
P46527,Q00535
P46531,P78504
P46531,Q9NR61
P46734,P46734
P46934,P51965
P46934,P61077
P46934,P61081
P46934,P62837
P46934,P84022
P46934,Q15797
P47871,Q31612
P47974,Q31612
P48051,P48549
P48443,P55055
P48443,Q03181
P48443,Q07869
P48443,Q13133
P48443,Q96RI1
P48443,Q9Y618
P48544,P48549
P48549,P62873
P48552,Q07869
P48552,Q5STP9
P48552,Q7LCB3
P48552,Q92731
P48552,Q92753
P48668,Q15323
P48668,Q6A162
P49116,Q5STP9
P49238,P78423
P49247,P49247
P49336,P49336
P49407,Q00610
P49448,P49448
P49459,P49459
P49459,Q9NS91
P49639,P49639
P49683,P49683
P49703,Q9UPT6
P49715,P49716
P49715,P53567
P49715,Q15744
P49715,Q9Y2D1
P49716,P49716
P49716,P53567
P49716,Q15744
P49716,Q9Y2D1
P49759,P49759
P49760,P49761
P49795,P63096
P49798,P50148
P49798,P63096
P49840,Q05655
P49841,Q96BR1
P49841,Q9P1W9
P49848,Q16594
P49910,Q9NWS9
P49916,Q59HH7
P50148,Q9NQ66
P50150,P62873
P50150,P62879
P50150,Q9HAV0
P50213,P51553
P50458,Q86U70
P50539,P61244
P50552,P68133
P50552,Q9UGI8
P50553,P50553
P50570,Q05193
P50591,Q9UBN6
P50613,P50750
P50750,P50750
P51114,P51114
P51114,P51116
P51114,Q06787
P51116,P51116
P51116,Q06787
P51159,Q4VX76
P51159,Q9BV36
P51449,Q15788
P51572,Q9UHQ4
P51587,P51587
P51587,P60896
P51617,Q9NWZ3
P51668,P98170
P51668,Q06587
P51668,Q13489
P51668,Q13490
P51668,Q14139
P51668,Q86YT6
P51668,Q96FW1
P51668,Q96P09
P51668,Q99496
P51668,Q9BY78
P51668,Q9H0F5
P51668,Q9NVW2
P51668,Q9Y3C5
P51668,Q9Y4K3
P51692,P51692
P51808,P51808
P51808,Q13409
P51812,Q15831
P51843,Q13285
P51955,P51955
P51965,P98170
P51965,Q06587
P51965,Q31612
P51965,Q96FW1
P51965,Q96P09
P51965,Q99496
P51965,Q9NVW2
P51965,Q9Y3C5
P51965,Q9Y4K3
P52292,Q29963
P52292,Q9UKX7
P52564,Q99683
P52564,Q9UL54
P52564,Q9Y6R4
P52565,P60763
P52565,P60953
P52566,P60763
P52566,P63000
P52566,Q15669
P52566,Q6ICP4
P52657,Q9UNN4
P52735,Q6ICQ8
P52744,Q96BR9
P52798,P54756
P52798,P54764
P52798,Q15375
P52799,P54762
P52803,Q15375
P52945,P52945
P53365,P61204
P53365,P62330
P53365,P84077
P53365,P84085
P53539,Q9Y5Q3
P53567,Q15744
P53597,Q96I99
P53992,Q15436
P53992,Q15437
P54105,P62318
P54252,P54252
P54296,P54296
P54646,Q15831
P54652,Q9NZL4
P54725,Q96IV0
P54725,Q9NRR5
P54727,Q96IV0
P54762,P54762
P54762,P98172
P54840,Q1ZYL7
P54920,Q12846
P54920,Q86Y82
P55055,Q15648
P55055,Q5STP9
P55072,P68543
P55072,Q9UNZ2
P55209,P55209
P55210,Q13490
P55210,Q14790
P55211,Q13489
P55211,Q14790
P55211,Q96CA5
P55211,Q96P09
P55285,P55285
P55285,Q13634
P55795,P55795
P55854,Q9UBT2
P56524,P62258
P56524,P63104
P56524,V9HW98
P56545,Q13363
P56945,P62993
P56945,Q14511
P56945,Q9Y5K6
P57723,Q15365
P57735,Q9BXF6
P57735,Q9UFM0
P57735,Q9ULV0
P59998,P61158
P59998,Q9BPX5
P60510,P78318
P60709,P60981
P60709,P63261
P60709,Q9Y281
P60763,V9HWE8
P60842,P78344
P60842,Q04637
P60880,Q12846
P60891,Q14558
P60953,Q13177
P60953,Q5VT25
P60953,Q9BYG4
P60953,Q9BYG5
P60953,Q9NPB6
P60953,Q9P286
P60953,Q9Y5S2
P60953,V9HWE8
P60981,P63261
P60981,Q1KLZ0
P60981,Q9Y281
P61020,Q15075
P61077,P98170
P61077,Q06587
P61077,Q14139
P61077,Q86YT6
P61077,Q8WZ73
P61077,Q96FW1
P61077,Q96P09
P61077,Q96PU4
P61077,Q9BY78
P61077,Q9H0F5
P61077,Q9NVW2
P61077,Q9Y3C5
P61077,Q9Y4K3
P61086,Q06587
P61086,Q96CA5
P61086,Q96P09
P61086,Q96PU4
P61086,Q99496
P61086,Q9ULV8
P61088,P98170
P61088,Q13489
P61088,Q86YT6
P61088,Q96P09
P61088,Q9Y3C5
P61158,P61160
P61158,Q9Y6W5
P61204,Q8N8M9
P61204,Q9NZ52
P61204,Q9UJY5
P61224,Q12967
P61224,Q8N4Y1
P61224,Q8WWW0
P61224,Q96AH8
P61225,Q8N4Y1
P61225,Q8WWW0
P61244,Q14582
P61244,Q9BW11
P61289,P61289
P61371,Q969G2
P61457,Q9H0N5
P61764,Q16623
P61764,Q53YE2
P61764,Q8N4C7
P61769,Q29963
P61769,Q31612
P61769,Q9MY34
P61923,Q9Y678
P61956,P78317
P61956,Q9UER7
P61968,Q86U70
P61978,Q15365
P61981,P62258
P61981,V9HW98
P62070,Q12967
P62070,Q8N4Y1
P62136,Q5SWA1
P62136,Q96QC0
P62136,Q9ULJ8
P62140,Q96I34
P62158,Q9HD67
P62158,Q9UM54
P62191,Q13200
P62191,Q59EG8
P62253,P62253
P62253,Q9HAU4
P62258,P63104
P62258,Q04917
P62306,P62308
P62306,P62312
P62306,Q9UK45
P62306,Q9Y4Y9
P62308,P62310
P62310,P62312
P62310,P62314
P62310,P62318
P62310,Q969L4
P62310,Q9Y333
P62310,Q9Y4Y9
P62312,P62316
P62312,Q9UK45
P62312,Q9Y4Y9
P62316,Q9Y333
P62318,Q31612
P62324,Q9UFF9
P62324,Q9UIV1
P62328,P63261
P62330,Q02241
P62333,P62333
P62491,Q6WKZ4
P62491,Q86YS3
P62491,Q8TBN0
P62491,Q9BXF6
P62491,Q9UFM0
P62508,Q9UBK2
P62805,Q09472
P62805,Q92794
P62805,Q92830
P62805,Q92831
P62826,Q99666
P62826,V9HWE4
P62834,P62834
P62834,Q12967
P62834,Q8N4Y1
P62834,Q8WZA2
P62834,Q92565
P62837,P98170
P62837,Q06587
P62837,Q14139
P62837,Q86YT6
P62837,Q96P09
P62837,Q96PU4
P62837,Q99496
P62837,Q9BY78
P62837,Q9NVW2
P62837,Q9Y3C5
P62837,Q9Y4K3
P62873,P63215
P62873,P63218
P62877,Q13617
P62877,Q13618
P62942,Q08209
P62979,Q9HCE7
P62979,Q9Y3C5
P62987,P62993
P62987,Q712K3
P62987,Q9HCE7
P62987,Q9Y3C5
P62993,Q06124
P62993,Q06187
P62993,Q13191
P62993,Q13322
P62993,Q13625
P62993,Q15464
P62993,Q59FK4
P62993,Q5HYK7
P62993,Q92529
P62993,Q92835
P62993,Q9H788
P62993,Q9NZQ3
P62993,Q9P2A4
P62993,Q9UKW4
P62993,Q9ULH1
P62993,Q9UPX8
P62993,Q9UQS6
P62993,Q9Y5K6
P63000,Q13009
P63000,Q13153
P63000,Q13177
P63000,Q14185
P63000,Q92974
P63000,Q9NR80
P63000,Q9NTG0
P63000,Q9UQB8
P63010,Q96CW1
P63010,Q9BXS5
P63010,Q9Y6Q5
P63027,Q12846
P63096,Q9UGC6
P63104,Q16613
P63104,V9HW98
P63165,P78317
P63167,Q13153
P63172,P63172
P63208,Q9UK22
P63208,Q9UKB1
P63261,P63261
P63261,Q1KLZ0
P63261,Q53F91
P63261,Q9Y281
P63261,V9HWA6
P63261,V9HWI5
P63279,Q9NS91
P68032,Q8WXH0
P68036,Q9ULV8
P68133,Q53F91
P68133,V9HWI5
P68402,Q15102
P68431,P83916
P68431,Q13185
P68431,Q96KQ7
P68431,Q9NVP2
P68431,Q9UPP1
P68431,Q9Y294
P68543,V9HW80
P78337,Q9BQY4
P78364,Q8IXK0
P78364,Q9UHJ3
P78385,Q15323
P78396,P78396
P78508,Q9NPI9
P78509,P98155
P78509,Q14114
P78543,Q9UFF9
P78543,Q9UIV1
P78560,Q13546
P81274,Q14980
P84022,Q15796
P84022,Q15797
P84022,Q9H0M0
P84022,Q9HAU4
P84022,Q9HCE7
P84077,Q15438
P84077,Q5T5U3
P84077,Q9NZ52
P84077,Q9UJY5
P84243,Q12830
P98082,Q9UM54
P98170,Q96LR5
P98170,Q9Y2X8
P98170,V9HW41
P98172,P98172
Q00613,Q03933
Q00653,Q01201
Q00653,Q04206
Q00653,Q04864
Q00653,Q9BYH8
Q00872,Q14324
Q01094,Q14188
Q01433,Q01433
Q01658,Q13952
Q01668,Q31612
Q02078,Q13164
Q02078,Q14814
Q02078,Q16539
Q02156,Q02156
Q02156,Q15139
Q02156,V9HWH3
Q02750,Q13233
Q02750,Q8IVT5
Q02779,Q5TCX8
Q02790,Q04771
Q03060,Q96BA8
Q03112,Q03112
Q03181,Q15788
Q03181,Q5STP9
Q03403,Q03403
Q03518,Q03519
Q04206,Q04864
Q04206,Q15653
Q04741,Q9H161
Q04771,Q13873
Q04864,Q04864
Q05193,Q8N1K8
Q05513,Q05513
Q05513,Q05655
Q05513,Q13501
Q05513,Q9NPB6
Q05513,Q9Y243
Q05586,Q05586
Q05586,Q12879
Q05586,Q13224
Q05586,Q547U9
Q05655,Q05655
Q06187,Q08881
Q06187,Q59FK4
Q06323,Q9UL46
Q06413,Q06413
Q06546,Q06547
Q06547,Q8IUH5
Q06587,Q06587
Q06587,Q3KNV8
Q06587,Q86SE9
Q06587,Q8IY57
Q06587,Q8N488
Q06587,Q969T4
Q06587,Q96LR5
Q06587,Q99496
Q06587,Q9BSM1
Q06587,Q9BYE7
Q06587,Q9Y2X8
Q06609,Q06609
Q06830,Q13162
Q06830,V9HW63
Q07444,Q13241
Q07820,Q13794
Q07820,Q96LC9
Q07820,Q9UMX3
Q08117,Q08117
Q09472,Q14653
Q09472,Q15596
Q09472,Q15788
Q09472,Q53GA5
Q09472,Q99081
Q09472,Q9Y6Q9
Q0ZCG9,Q6PIL8
Q10587,Q10587
Q10587,Q16534
Q12809,Q12809
Q12834,Q13257
Q12846,Q12846
Q12846,Q13277
Q12846,Q15836
Q12846,Q53YE2
Q12846,Q86Y82
Q12846,Q9H115
Q12846,Q9UEU0
Q12860,Q12860
Q12866,Q14393
Q12873,Q12873
Q12873,Q13263
Q12918,Q9UHP7
Q12929,Q12929
Q12933,Q13490
Q12933,Q92844
Q12933,Q9Y4K3
Q12955,Q16659
Q12962,Q5VWG9
Q13002,Q16099
Q13043,Q9NS23
Q13075,Q13075
Q13077,Q13077
Q13077,Q13490
Q13077,Q92844
Q13077,Q9Y4K3
Q13094,Q99962
Q13094,Q9UFY1
Q13098,Q59EL2
Q13126,Q31612
Q13131,Q15831
Q13131,Q9Y478
Q13133,Q5STP9
Q13153,Q15052
Q13153,Q6FGH9
Q13153,Q96FJ2
Q13158,Q13546
Q13177,Q13177
Q13177,Q15746
Q13177,Q9H4E5
Q13188,Q9NS23
Q13191,Q14155
Q13191,Q99962
Q13224,Q13224
Q13277,Q9H115
Q13387,Q13387
Q13387,Q9UQF2
Q13404,V9HW41
Q13415,Q13416
Q13416,Q53FC8
Q13416,Q96B14
Q13416,Q96F82
Q13416,Q9UBD5
Q13418,Q9HBI0
Q13418,Q9HBI1
Q13422,Q13422
Q13422,Q8TAU3
Q13422,Q9H2S9
Q13422,Q9P0T4
Q13432,Q53YD8
Q13485,Q15797
Q13485,Q68DB7
Q13485,Q99717
Q13489,Q9NR28
Q13489,V9HW41
Q13490,Q96CA5
Q13546,Q9Y572
Q13547,Q13547
Q13547,Q92769
Q13554,Q13557
Q13568,Q14653
Q13616,Q15843
Q13616,Q9UBF6
Q13617,Q96GG9
Q13617,Q9UBF6
Q13618,Q53G59
Q13618,Q96GG9
Q13618,Q96PQ7
Q13619,Q86VP6
Q13619,Q9UBF6
Q13829,Q8WZ19
Q13882,Q13882
Q13936,Q9NZU7
Q13952,Q658N3
Q14002,Q14002
Q14005,Q14005
Q14012,Q8N5S9
Q14012,Q96RR4
Q14106,Q9UFF9
Q14106,Q9UIV1
Q14139,Q9Y2X8
Q14141,Q8IYM1
Q14141,Q8WYJ6
Q14141,Q99719
Q14141,Q9UH03
Q14141,Q9UHD8
Q14145,Q14494
Q14145,Q8NF22
Q14145,Q9UH77
Q14186,Q14209
Q14186,Q15329
Q14186,Q16254
Q14188,Q14209
Q14194,Q14195
Q14194,Q16555
Q14194,Q59GB4
Q14195,Q16555
Q14195,Q59GB4
Q14240,Q14240
Q14240,Q53EL6
Q14344,Q92888
Q14344,Q9NZN5
Q14511,Q14511
Q14525,Q5XKE5
Q14526,Q14526
Q14533,Q15323
Q14533,Q6A162
Q14541,Q15466
Q14541,Q15788
Q14558,Q14558
Q14563,Q6AWA9
Q14566,Q14566
Q14593,Q8IXZ3
Q14623,Q96QV1
Q14683,Q9UQE7
Q14721,Q14721
Q14721,Q8TAE7
Q14721,Q8TDN1
Q14738,Q5FBB7
Q14790,Q92851
Q14919,Q9NRF9
Q14954,Q29963
Q14CN4,Q6A162
Q14CS0,V9HW80
Q15014,Q9NV56
Q15019,Q99719
Q15052,Q99963
Q15102,Q15102
Q15102,V9HW44
Q15139,Q15139
Q15172,Q5FBB7
Q15173,Q5FBB7
Q15208,Q15208
Q15223,Q9NQS3
Q15233,Q15233
Q15276,Q9UJY4
Q15287,Q9UKV3
Q15303,Q59FK4
Q15303,Q7Z6G8
Q15303,Q92625
Q15323,Q3SY84
Q15323,Q5XKE5
Q15323,Q7L4M3
Q15323,Q7Z794
Q15365,Q15366
Q15365,Q6IBN1
Q15386,Q15386
Q15406,Q15406
Q15437,Q15437
Q15475,Q99502
Q15555,Q15555
Q15555,Q15691
Q15555,Q9UPY8
Q15561,Q9GZV5
Q15596,Q7LCB3
Q15645,Q15645
Q15697,Q9NX65
Q15714,Q15714
Q15744,Q15744
Q15750,Q16539
Q15759,Q16539
Q15759,Q16644
Q15788,Q5STP9
Q15788,Q7LCB3
Q15788,Q92753
Q15788,Q92793
Q15796,Q9HAU4
Q15797,Q68DB7
Q15797,Q99717
Q15797,Q9HAU4
Q15797,Q9NZC7
Q15797,Q9P2P5
Q15797,Q9UNE7
Q15811,Q99962
Q15811,Q9NZM3
Q15811,Q9UKS6
Q15831,Q15831
Q15831,Q7KZI7
Q15831,Q9P0L2
Q15833,Q16623
Q15836,Q53YE2
Q15853,Q15853
Q15907,Q9ULV0
Q15916,Q15916
Q15916,Q9HCK0
Q16082,Q16082
Q16082,Q9UJY1
Q16082,V9HW27
Q16181,Q9P0V9
Q16512,Q16512
Q16513,Q16513
Q16524,Q9NX65
Q16534,Q16534
Q16537,Q5FBB7
Q16539,Q8IW41
Q16539,Q9BUB5
Q16539,Q9BY84
Q16539,Q9NQU5
Q16539,Q9Y6W6
Q16548,Q9BXH1
Q16555,Q9BPU6
Q16559,Q99081
Q16566,Q8N5S9
Q16566,Q96RR4
Q16584,Q16584
Q16594,Q9Y6J9
Q16611,Q92843
Q16620,Q16620
Q16620,Q9NRF2
Q16623,Q53GF4
Q16659,Q8IW41
Q16659,Q9UQ07
Q16665,Q96KS0
Q16665,Q9H6Z9
Q16665,Q9HBZ2
Q16695,Q92794
Q16695,Q9Y294
Q16777,Q99496
Q16819,Q16820
Q1KLZ0,Q9Y281
Q1KLZ0,V9HWA6
Q29963,Q29963
Q2MKA7,Q9ULT6
Q30201,Q9UP52
Q31612,Q31612
Q31612,Q6PJ56
Q31612,Q9Y5X3
Q32MK9,Q96BR9
Q3KNV8,Q6W2J9
Q3KNV8,Q99496
Q3KQV3,Q3KQV3
Q3KQV3,Q8WTR7
Q3KQV3,Q9H9D4
Q3SY84,Q6A162
Q53EL4,Q5STP9
Q53EU0,Q8WYA1
Q53EW4,Q53EW4
Q53F48,Q53F48
Q53FC3,Q53FC3
Q53FC3,Q8WUM4
Q53FC3,Q9UBV8
Q53G59,Q53G59
Q53G59,Q9UH77
Q53GF4,Q53YE2
Q53GG5,Q53GG5
Q53H96,Q53H96
Q53YE2,Q53YE2
Q53YE2,Q9H115
Q59E93,Q59E93
Q59EF3,Q8N8G2
Q59EF6,Q96L46
Q59EJ5,Q59EJ5
Q59EL2,Q7L5N1
Q59EL2,Q92905
Q59EL2,Q9BT78
Q59F94,Q59F94
Q59F94,Q9NRR5
Q59FA2,Q9Y5L0
Q59FP7,Q93009
Q59GB4,Q9BPU6
Q59GP6,Q59GP6
Q59GY7,Q59GY7
Q59H88,Q59H88
Q59HG2,Q59HG2
Q5JPJ8,Q5JPJ8
Q5JPT6,Q5JPT6
Q5JPT6,Q99962
Q5JPT6,Q99963
Q5T6L4,Q5T6L4
Q5VT25,Q5VT25
Q5VT25,Q9Y5S2
Q5VTR2,Q5VTR2
Q5VWX1,Q5VWX1
Q63ZY3,Q63ZY3
Q658J6,Q9Y4P1
Q68CJ9,Q68CJ9
Q68CN4,Q6PIL8
Q6A162,Q7L4M3
Q6FI13,Q99496
Q6GX22,Q6GX22
Q6ICU9,Q96F10
Q6MZQ6,Q6PIQ7
Q6MZU1,Q9UDY2
Q6N030,Q6PIL8
Q6N083,Q6N083
Q6N083,Q8IXK0
Q6N083,Q9UHJ3
Q6N089,Q6PIQ7
Q6N093,Q96RJ3
Q6N0B2,Q6N0B2
Q6P0Q8,Q9NRP7
Q6P597,Q6P597
Q6PIL8,Q6PIL8
Q6PIQ7,Q6PIQ7
Q6XD76,Q99081
Q6ZMU0,Q6ZMU0
Q6ZNH5,Q6ZNH5
Q6ZSB9,Q96BR9
Q7L523,Q9HB90
Q7LCB3,Q7LCB3
Q7LCB3,Q9UBK2
Q7RTS1,Q7RTS1
Q7RTS3,Q99081
Q7Z6Z7,Q969T4
Q86SE9,Q99496
Q86SZ9,Q9UL46
Q86T74,Q96G27
Q86U11,Q86U11
Q86U70,Q8TAP4
Q86U70,Q9NYC6
Q86UL8,Q86UL8
Q86UW9,Q86UW9
Q86VK4,Q8NF99
Q86YM7,Q9NSC5
Q86YR5,Q86YR5
Q86YT6,Q9Y2X8
Q86YT6,V9HW41
Q8IUH5,Q8TAK5
Q8IUH5,Q9ULJ7
Q8IWY4,Q8IWY4
Q8IXK0,Q8IXK0
Q8IXK0,Q96GD3
Q8IXK0,Q96JM7
Q8IXK0,Q9UHJ3
Q8IXZ3,Q8TB69
Q8IYM1,Q8WYJ6
Q8IYX8,Q8IYX8
Q8IZP0,Q9BX66
Q8IZP0,Q9Y2A7
Q8IZP0,Q9Y6W5
Q8N2G3,Q8N2G3
Q8N2Q7,Q9ULB1
Q8N2S1,Q8NBH6
Q8N448,Q8TBB1
Q8N448,Q9UME6
Q8N653,Q8N653
Q8N8E2,Q8N8E2
Q8N8E2,Q9NPA5
Q8N8G2,Q99594
Q8NAM6,Q8NAM6
Q8NBB4,Q8NBB4
Q8NBB4,Q96N95
Q8NBB4,Q9Y2L8
Q8NBH6,Q9UM47
Q8NC26,Q8NC26
Q8NC69,Q8NC69
Q8NCP5,Q8NCP5
Q8NDV3,Q9UQE7
Q8NEU8,Q9UKG1
Q8NF03,Q8NF03
Q8NF50,Q8NF50
Q8NF99,Q9NWS9
Q8NHY5,Q99638
Q8TAG9,Q8TAG9
Q8TAU3,Q96BR9
Q8TAU3,Q96SQ5
Q8TBB1,Q92997
Q8TBB1,Q9UG07
Q8TBN0,Q96QF0
Q8TC12,Q8TC12
Q8TD19,Q8TD19
Q8TEY5,Q8TEY5
Q8TEY5,Q96BA8
Q8TF39,Q96IT1
Q8TF42,Q8TF42
Q8WUF5,Q8WUF5
Q8WV44,Q9Y577
Q8WVF5,Q8WVF5
Q8WVJ9,Q99081
Q8WVV9,Q8WVV9
Q8WWW0,Q8WWW0
Q8WWW0,Q9NS23
Q8WXC3,Q9ULZ3
Q8WXE9,Q9UBC2
Q8WXI9,Q9UBB5
Q8WYJ6,Q8WYJ6
Q8WYJ6,Q99719
Q92558,Q96F07
Q92585,Q99466
Q92599,Q99719
Q92692,Q9NQS3
Q92731,Q9UBK2
Q92748,Q92748
Q92777,Q92777
Q92793,Q9Y6Q9
Q92841,Q92841
Q92843,Q92934
Q92843,Q9BXH1
Q92851,Q92851
Q92890,V9HW80
Q92918,Q92918
Q92993,Q92993
Q93034,Q9UBF6
Q969J2,Q969J2
Q969J2,Q96IT1
Q969J2,Q9NX65
Q969J2,Q9P0L1
Q969Q1,Q9BYV2
Q969Q1,Q9BYV6
Q969T4,Q969T4
Q969T4,Q99496
Q969T4,Q9Y3C5
Q969X0,Q969X0
Q969Y2,Q969Y2
Q96AB3,Q96AB3
Q96B14,Q96F82
Q96B97,Q99962
Q96B97,Q99963
Q96B97,Q9NZM3
Q96B97,Q9ULH1
Q96BA2,Q9BUL8
Q96BA8,Q96BA8
Q96BR9,Q96BR9
Q96BR9,Q96SQ5
Q96BR9,Q9H9D4
Q96CF2,Q9H444
Q96CV9,Q96CV9
Q96EF0,Q96QG7
Q96EP0,Q9H0F6
Q96EP0,Q9Y6K9
Q96F44,Q96F44
Q96F44,Q9UPQ4
Q96FQ6,Q9HCY8
Q96FW1,Q9Y2X8
Q96GD4,Q96GD4
Q96HD9,Q96HD9
Q96I34,Q96I34
Q96I34,V9HW04
Q96IT1,Q9NWS9
Q96IT1,Q9Y5A6
Q96J02,Q96LR5
Q96J02,Q99962
Q96J92,Q9UEW8
Q96JS3,Q96JS3
Q96JS3,Q9NWS9
Q96LR5,Q99496
Q96LR5,Q9NVW2
Q96LR5,Q9Y3C5
Q96LX8,Q96LX8
Q96MF2,Q96MF2
Q96MH2,Q96MH2
Q96N95,Q9NX65
Q96P09,Q9Y2X8
Q96P09,V9HW41
Q96PP8,Q96PP8
Q96PU4,Q9Y2X8
Q96QG7,Q96QG7
Q96QG7,Q9Y216
Q96QG7,Q9Y217
Q96SF7,Q96SF7
Q96T51,Q96T51
Q99081,Q9Y4Z2
Q99496,Q9BSM1
Q99496,Q9BYE7
Q99496,Q9Y2X8
Q99523,Q9UJY4
Q99583,Q99583
Q99583,Q9UH92
Q99594,Q9GZV5
Q99653,Q9UBY0
Q99684,Q9NQX1
Q99697,Q99697
Q99712,Q9NPI9
Q99719,Q99719
Q99719,Q9NVA2
Q99719,Q9P0V9
Q99728,Q9Y2X7
Q99740,Q9UM47
Q99759,Q99759
Q99814,Q9HBZ2
Q99873,Q99873
Q99873,Q9NR22
Q99961,Q99961
Q99961,Q99962
Q99961,Q99963
Q99961,Q9NZM3
Q99962,Q99963
Q99988,Q99988
Q9BQ13,Q9BQ13
Q9BQY4,Q9BQY4
Q9BQY4,Q9H9S0
Q9BUJ2,Q9BUJ2
Q9BUL8,Q9Y6E0
Q9BVG8,Q9BVG8
Q9BW62,Q9BW62
Q9BW83,Q9Y547
Q9BX82,Q9BX82
Q9BXD5,Q9BXD5
